     3.750     3.000     4.500     5.000     1.250     1.000     2.000     3.250     1.000     0.000     0.000     0.997     0.003     3.000
     4.250     4.750     5.000     4.750     1.500     2.750     2.750     2.750     2.000     0.000     0.364     0.004     0.632     4.000
     3.750     3.750     4.000     3.750     4.000     3.750     3.750     4.500     2.500     1.000     0.000     0.000     0.000     1.000
     3.750     3.750     4.000     3.750     4.000     3.750     3.750     4.500     2.500     1.000     0.000     0.000     0.000     1.000
     3.250     4.000     4.250     3.250     2.250     1.500     2.250     3.250     1.250     0.000     0.000     0.853     0.147     3.000
     3.250     4.000     4.250     3.250     2.250     1.500     2.250     3.250     1.250     0.000     0.000     0.853     0.147     3.000
     3.250     4.000     4.250     3.250     2.250     1.500     2.250     3.250     1.250     0.000     0.000     0.853     0.147     3.000
     3.000     2.500     2.250     1.250     1.000     1.000     1.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.000     2.500     2.250     1.250     1.000     1.000     1.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.000     2.500     2.250     1.250     1.000     1.000     1.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     4.000     3.750     3.500     4.000     1.250     1.250     1.000     2.000     1.000     0.000     0.000     0.999     0.001     3.000
     4.000     3.750     3.500     4.000     1.250     1.250     1.000     2.000     1.000     0.000     0.000     0.999     0.001     3.000
     4.000     3.750     3.500     4.000     1.250     1.250     1.000     2.000     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     4.250     4.000     3.750     1.250     1.000     2.500     2.250     1.250     0.000     0.000     0.998     0.002     3.000
     4.250     4.250     4.000     3.750     1.250     1.000     2.500     2.250     1.250     0.000     0.000     0.998     0.002     3.000
     4.250     4.250     4.000     3.750     1.250     1.000     2.500     2.250     1.250     0.000     0.000     0.998     0.002     3.000
     3.250     3.000     3.750     3.250     1.000     1.000     1.000     2.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.250     3.000     3.750     3.250     1.000     1.000     1.000     2.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.250     3.000     3.750     3.250     1.000     1.000     1.000     2.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.250     3.000     3.750     3.250     1.000     1.000     1.000     2.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.250     3.000     4.000     3.750     2.250     2.750     2.250     2.750     2.000     0.000     0.000     0.007     0.993     4.000
     3.250     3.000     4.000     3.750     2.250     2.750     2.250     2.750     2.000     0.000     0.000     0.007     0.993     4.000
     3.250     3.000     4.000     3.750     2.250     2.750     2.250     2.750     2.000     0.000     0.000     0.007     0.993     4.000
     3.250     3.500     3.750     2.750     1.250     1.750     2.250     3.000     2.500     0.000     0.000     0.892     0.108     3.000
     3.250     3.500     3.750     2.750     1.250     1.750     2.250     3.000     2.500     0.000     0.000     0.892     0.108     3.000
     4.250     3.500     3.750     3.250     3.750     3.500     3.250     3.500     2.250     0.979     0.000     0.000     0.021     1.000
     4.250     3.500     3.750     3.250     3.750     3.500     3.250     3.500     2.250     0.979     0.000     0.000     0.021     1.000
     4.250     3.500     3.750     3.250     3.750     3.500     3.250     3.500     2.250     0.979     0.000     0.000     0.021     1.000
     4.000     4.000     3.000     3.000     3.250     3.000     3.000     2.750     3.000     0.899     0.000     0.000     0.101     1.000
     4.000     4.000     3.000     3.000     3.250     3.000     3.000     2.750     3.000     0.899     0.000     0.000     0.101     1.000
     3.750     3.750     4.500     2.250     3.750     1.500     3.000     1.250     1.000     0.000     0.000     0.697     0.302     3.000
     3.750     3.750     4.500     2.250     3.750     1.500     3.000     1.250     1.000     0.000     0.000     0.697     0.302     3.000
     3.750     3.750     4.500     2.250     3.750     1.500     3.000     1.250     1.000     0.000     0.000     0.697     0.302     3.000
     4.750     4.250     3.500     2.500     1.250     1.500     1.750     3.750     1.000     0.000     0.000     0.982     0.018     3.000
     4.750     4.250     3.500     2.500     1.250     1.500     1.750     3.750     1.000     0.000     0.000     0.982     0.018     3.000
     4.000     3.000     3.750     3.250     1.750     2.750     1.750     2.000     1.000     0.000     0.000     0.217     0.783     4.000
     4.000     3.000     3.750     3.250     1.750     2.750     1.750     2.000     1.000     0.000     0.000     0.217     0.783     4.000
     4.000     3.000     3.750     3.250     1.750     2.750     1.750     2.000     1.000     0.000     0.000     0.217     0.783     4.000
     4.000     3.000     3.750     3.250     1.750     2.750     1.750     2.000     1.000     0.000     0.000     0.217     0.783     4.000
     4.000     3.000     3.750     3.250     1.750     2.750     1.750     2.000     1.000     0.000     0.000     0.217     0.783     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.250     4.500     4.250     4.750     2.250     2.000     2.750     2.750     1.250     0.000     0.178     0.058     0.763     4.000
     4.500     3.500     4.750     3.000     1.000     1.000     1.000     3.500     1.000     0.000     0.000     1.000     0.000     3.000
     4.500     3.500     4.750     3.000     1.000     1.000     1.000     3.500     1.000     0.000     0.000     1.000     0.000     3.000
     4.500     3.500     4.750     3.000     1.000     1.000     1.000     3.500     1.000     0.000     0.000     1.000     0.000     3.000
     4.000     3.500     3.250     3.000     1.250     3.000     2.000     3.750     1.750     0.000     0.000     0.010     0.990     4.000
     4.000     3.500     3.250     3.000     1.250     3.000     2.000     3.750     1.750     0.000     0.000     0.010     0.990     4.000
     4.000     3.500     3.250     3.000     1.250     3.000     2.000     3.750     1.750     0.000     0.000     0.010     0.990     4.000
     4.000     3.500     3.250     3.000     1.250     3.000     2.000     3.750     1.750     0.000     0.000     0.010     0.990     4.000
     4.000     3.500     3.250     3.000     1.250     3.000     2.000     3.750     1.750     0.000     0.000     0.010     0.990     4.000
     3.250     3.250     4.000     3.250     1.750     1.250     1.250     2.250     1.500     0.000     0.000     0.998     0.002     3.000
     3.250     3.250     4.000     3.250     1.750     1.250     1.250     2.250     1.500     0.000     0.000     0.998     0.002     3.000
     3.250     3.250     4.000     3.250     1.750     1.250     1.250     2.250     1.500     0.000     0.000     0.998     0.002     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.000     3.750     3.750     3.250     1.500     1.250     2.500     2.250     1.250     0.000     0.000     0.996     0.004     3.000
     3.750     3.750     3.750     2.250     1.250     1.750     2.500     4.750     1.500     0.000     0.000     0.759     0.241     3.000
     3.750     3.750     3.750     2.250     1.250     1.750     2.500     4.750     1.500     0.000     0.000     0.759     0.241     3.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     3.500     3.750     3.750     4.500     3.000     2.750     1.500     3.000     1.250     0.000     0.000     0.001     0.998     4.000
     4.000     4.500     4.250     2.750     1.750     3.000     3.500     3.250     1.000     0.000     0.004     0.004     0.992     4.000
     4.000     4.500     4.250     2.750     1.750     3.000     3.500     3.250     1.000     0.000     0.004     0.004     0.992     4.000
     4.000     4.500     4.250     2.750     1.750     3.000     3.500     3.250     1.000     0.000     0.004     0.004     0.992     4.000
     3.750     3.750     3.750     3.750     1.500     1.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.750     3.750     3.750     1.500     1.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.750     3.750     3.750     1.500     1.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.750     3.750     3.750     1.500     1.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000
     4.500     4.750     4.000     3.750     3.500     3.500     2.750     3.750     2.750     0.996     0.000     0.000     0.004     1.000
     3.750     4.000     3.750     4.000     2.000     2.000     1.750     3.750     1.000     0.000     0.000     0.268     0.731     4.000
     3.500     3.500     4.000     4.000     3.750     3.000     4.000     4.500     4.250     1.000     0.000     0.000     0.000     1.000
     4.500     3.750     4.500     3.750     2.250     1.750     1.000     3.250     1.000     0.000     0.000     0.784     0.215     3.000
     4.500     3.750     4.500     3.750     2.250     1.750     1.000     3.250     1.000     0.000     0.000     0.784     0.215     3.000
     3.750     4.000     3.000     4.000     1.000     1.000     1.000     4.000     1.000     0.000     0.000     0.998     0.002     3.000
     3.750     4.000     3.000     4.000     1.000     1.000     1.000     4.000     1.000     0.000     0.000     0.998     0.002     3.000
     4.000     3.750     3.500     4.000     3.250     1.000     2.000     3.500     1.000     0.000     0.002     0.695     0.303     3.000
     4.250     3.500     4.500     4.000     2.250     1.750     1.500     2.000     1.000     0.000     0.000     0.896     0.104     3.000
     4.250     3.500     4.500     4.000     2.250     1.750     1.500     2.000     1.000     0.000     0.000     0.896     0.104     3.000
     4.250     3.500     4.500     4.000     2.250     1.750     1.500     2.000     1.000     0.000     0.000     0.896     0.104     3.000
     3.750     3.250     4.750     3.750     1.250     2.000     2.000     2.250     1.250     0.000     0.000     0.944     0.056     3.000
     3.750     3.250     4.750     3.750     1.250     2.000     2.000     2.250     1.250     0.000     0.000     0.944     0.056     3.000
     3.750     3.250     4.750     3.750     1.250     2.000     2.000     2.250     1.250     0.000     0.000     0.944     0.056     3.000
     2.500     3.500     3.500     3.000     1.000     1.000     1.000     3.250     1.000     0.000     0.000     1.000     0.000     3.000
     2.500     3.500     3.500     3.000     1.000     1.000     1.000     3.250     1.000     0.000     0.000     1.000     0.000     3.000
     4.250     3.500     4.750     4.000     2.750     1.500     3.000     2.250     1.500     0.000     0.071     0.439     0.490     4.000
     4.250     3.500     4.750     4.000     2.750     1.500     3.000     2.250     1.500     0.000     0.071     0.439     0.490     4.000
     4.250     3.500     4.750     4.000     2.750     1.500     3.000     2.250     1.500     0.000     0.071     0.439     0.490     4.000
     3.250     4.500     3.500     2.500     1.500     1.750     1.000     3.500     1.750     0.000     0.000     0.951     0.049     3.000
     3.250     4.500     3.500     2.500     1.500     1.750     1.000     3.500     1.750     0.000     0.000     0.951     0.049     3.000
     3.250     4.500     3.500     2.500     1.500     1.750     1.000     3.500     1.750     0.000     0.000     0.951     0.049     3.000
     3.750     3.500     4.250     3.250     2.750     3.500     1.750     3.000     1.500     0.002     0.000     0.000     0.998     4.000
     3.750     3.500     4.250     3.250     2.750     3.500     1.750     3.000     1.500     0.002     0.000     0.000     0.998     4.000
     3.750     3.500     4.250     3.250     2.750     3.500     1.750     3.000     1.500     0.002     0.000     0.000     0.998     4.000
     3.750     3.250     3.500     3.000     2.500     3.250     1.500     3.000     1.500     0.000     0.000     0.001     0.999     4.000
     3.750     3.250     3.500     3.000     2.500     3.250     1.500     3.000     1.500     0.000     0.000     0.001     0.999     4.000
     3.500     3.000     4.000     2.750     1.500     1.250     1.000     1.750     1.000     0.000     0.000     1.000     0.000     3.000
     3.500     3.000     4.000     2.750     1.500     1.250     1.000     1.750     1.000     0.000     0.000     1.000     0.000     3.000
     4.500     4.000     3.500     3.250     4.000     3.000     3.750     4.000     3.750     1.000     0.000     0.000     0.000     1.000
     4.500     4.000     3.500     3.250     4.000     3.000     3.750     4.000     3.750     1.000     0.000     0.000     0.000     1.000
     3.500     3.750     3.750     3.500     2.750     2.500     2.250     3.000     2.250     0.002     0.000     0.003     0.995     4.000
     3.500     3.750     3.750     3.500     2.750     2.500     2.250     3.000     2.250     0.002     0.000     0.003     0.995     4.000
     3.500     3.750     3.750     3.500     2.750     2.500     2.250     3.000     2.250     0.002     0.000     0.003     0.995     4.000
     3.750     4.000     3.250     3.500     4.000     4.000     3.250     4.000     2.000     0.999     0.000     0.000     0.001     1.000
     3.750     4.000     3.250     3.500     4.000     4.000     3.250     4.000     2.000     0.999     0.000     0.000     0.001     1.000
     3.750     4.000     3.250     3.500     4.000     4.000     3.250     4.000     2.000     0.999     0.000     0.000     0.001     1.000
     3.250     3.000     3.000     3.000     2.000     1.500     1.000     2.750     1.000     0.000     0.000     0.988     0.012     3.000
     3.250     3.000     3.000     3.000     2.000     1.500     1.000     2.750     1.000     0.000     0.000     0.988     0.012     3.000
     3.750     3.750     5.000     3.500     1.000     1.000     2.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.750     5.000     3.500     1.000     1.000     2.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.750     3.750     4.250     2.250     1.500     2.750     3.250     2.250     0.000     0.022     0.229     0.749     4.000
     3.750     3.750     3.750     4.250     2.250     1.500     2.750     3.250     2.250     0.000     0.022     0.229     0.749     4.000
     3.750     3.750     3.750     4.250     2.250     1.500     2.750     3.250     2.250     0.000     0.022     0.229     0.749     4.000
     3.750     3.750     3.750     4.250     2.250     1.500     2.750     3.250     2.250     0.000     0.022     0.229     0.749     4.000
     3.750     3.750     3.750     4.250     2.250     1.500     2.750     3.250     2.250     0.000     0.022     0.229     0.749     4.000
     4.500     4.750     4.250     4.500     2.000     2.000     1.250     3.000     1.250     0.000     0.012     0.340     0.648     4.000
     4.500     4.750     4.250     4.500     2.000     2.000     1.250     3.000     1.250     0.000     0.012     0.340     0.648     4.000
     3.750     4.250     3.500     4.000     3.250     4.000     2.750     3.250     3.250     1.000     0.000     0.000     0.000     1.000
     3.750     4.250     3.500     4.000     3.250     4.000     2.750     3.250     3.250     1.000     0.000     0.000     0.000     1.000
     3.750     4.250     3.500     4.000     3.250     4.000     2.750     3.250     3.250     1.000     0.000     0.000     0.000     1.000
     3.750     4.250     3.500     4.000     3.250     4.000     2.750     3.250     3.250     1.000     0.000     0.000     0.000     1.000
     4.500     5.000     5.000     5.000     2.250     4.750     1.500     2.000     1.000     0.020     0.000     0.000     0.980     4.000
     4.500     5.000     5.000     5.000     2.250     4.750     1.500     2.000     1.000     0.020     0.000     0.000     0.980     4.000
     4.500     5.000     5.000     5.000     2.250     4.750     1.500     2.000     1.000     0.020     0.000     0.000     0.980     4.000
     4.500     4.000     3.250     3.750     2.250     2.000     5.000     4.500     2.000     0.000     0.978     0.000     0.022     2.000
     4.500     4.000     3.250     3.750     2.250     2.000     5.000     4.500     2.000     0.000     0.978     0.000     0.022     2.000
     4.500     4.000     3.250     3.750     2.250     2.000     5.000     4.500     2.000     0.000     0.978     0.000     0.022     2.000
     3.500     3.000     3.500     3.250     1.000     1.000     1.000     1.750     1.250     0.000     0.000     1.000     0.000     3.000
     3.500     3.000     3.500     3.250     1.000     1.000     1.000     1.750     1.250     0.000     0.000     1.000     0.000     3.000
     3.500     3.250     3.250     2.750     2.000     2.750     2.000     3.500     2.500     0.001     0.000     0.005     0.994     4.000
     3.500     3.250     3.250     2.750     2.000     2.750     2.000     3.500     2.500     0.001     0.000     0.005     0.994     4.000
     3.500     3.250     3.250     2.750     2.000     2.750     2.000     3.500     2.500     0.001     0.000     0.005     0.994     4.000
     5.000     4.750     3.000     3.500     2.750     4.000     4.000     4.500     1.750     0.986     0.002     0.000     0.012     1.000
     5.000     4.750     3.000     3.500     2.750     4.000     4.000     4.500     1.750     0.986     0.002     0.000     0.012     1.000
     3.500     3.250     5.000     2.750     1.750     1.000     1.250     2.250     2.750     0.000     0.000     0.999     0.001     3.000
     3.500     3.250     5.000     2.750     1.750     1.000     1.250     2.250     2.750     0.000     0.000     0.999     0.001     3.000
     3.500     3.250     5.000     2.750     1.750     1.000     1.250     2.250     2.750     0.000     0.000     0.999     0.001     3.000
     4.500     3.250     3.000     2.500     2.000     2.250     1.750     3.500     2.000     0.000     0.000     0.097     0.903     4.000
     4.500     3.250     3.000     2.500     2.000     2.250     1.750     3.500     2.000     0.000     0.000     0.097     0.903     4.000
     4.000     3.250     5.000     4.000     3.750     3.000     1.000     2.000     1.000     0.000     0.000     0.001     0.999     4.000
     4.000     3.250     5.000     4.000     3.750     3.000     1.000     2.000     1.000     0.000     0.000     0.001     0.999     4.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     3.250     4.250     4.500     3.500     2.250     1.750     2.000     3.500     1.500     0.000     0.000     0.508     0.491     3.000
     4.750     4.250     5.000     4.250     2.500     1.750     2.500     2.500     2.250     0.000     0.784     0.028     0.188     2.000
     4.750     4.250     5.000     4.250     2.500     1.750     2.500     2.500     2.250     0.000     0.784     0.028     0.188     2.000
     3.250     3.000     4.000     4.250     2.000     2.000     1.250     3.250     1.750     0.000     0.000     0.401     0.599     4.000
     3.250     3.000     4.000     4.250     2.000     2.000     1.250     3.250     1.750     0.000     0.000     0.401     0.599     4.000
     3.250     3.000     4.000     4.250     2.000     2.000     1.250     3.250     1.750     0.000     0.000     0.401     0.599     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.250     4.500     4.000     4.250     3.000     2.500     1.750     3.250     1.000     0.000     0.002     0.003     0.995     4.000
     4.000     4.000     4.250     3.500     2.750     2.750     2.500     3.000     1.000     0.000     0.000     0.003     0.997     4.000
     4.250     2.750     4.000     3.500     3.250     2.000     2.000     3.000     2.000     0.000     0.000     0.020     0.979     4.000
     4.250     2.750     4.000     3.500     3.250     2.000     2.000     3.000     2.000     0.000     0.000     0.020     0.979     4.000
     3.750     3.000     4.250     3.000     1.500     2.000     2.000     3.000     1.750     0.000     0.000     0.787     0.212     3.000
     3.750     3.000     4.250     3.000     1.500     2.000     2.000     3.000     1.750     0.000     0.000     0.787     0.212     3.000
     3.750     3.000     4.250     3.000     1.500     2.000     2.000     3.000     1.750     0.000     0.000     0.787     0.212     3.000
     4.750     4.250     4.250     4.000     1.000     1.500     2.000     3.250     1.000     0.000     0.005     0.975     0.020     3.000
     4.750     4.250     4.250     4.000     1.000     1.500     2.000     3.250     1.000     0.000     0.005     0.975     0.020     3.000
     4.750     4.250     4.250     4.000     1.000     1.500     2.000     3.250     1.000     0.000     0.005     0.975     0.020     3.000
     4.750     4.250     4.250     4.000     1.000     1.500     2.000     3.250     1.000     0.000     0.005     0.975     0.020     3.000
     3.500     4.250     4.250     4.250     2.000     2.000     2.250     3.000     2.250     0.000     0.004     0.114     0.881     4.000
     3.500     4.250     4.250     4.250     2.000     2.000     2.250     3.000     2.250     0.000     0.004     0.114     0.881     4.000
     3.500     4.000     3.500     3.500     3.500     3.250     3.500     3.000     3.500     0.999     0.000     0.000     0.001     1.000
     3.500     4.000     3.500     3.500     3.500     3.250     3.500     3.000     3.500     0.999     0.000     0.000     0.001     1.000
     4.250     3.750     4.500     2.000     1.250     1.000     1.000     1.250     1.000     0.000     0.000     1.000     0.000     3.000
     3.750     3.500     4.250     3.500     1.000     1.250     1.500     2.000     1.500     0.000     0.000     0.999     0.001     3.000
     3.750     3.500     4.250     3.500     1.000     1.250     1.500     2.000     1.500     0.000     0.000     0.999     0.001     3.000
     3.750     3.500     4.250     3.500     1.000     1.250     1.500     2.000     1.500     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     4.250     3.000     4.250     4.000     1.250     1.000     2.500     2.500     1.000     0.000     0.000     0.999     0.001     3.000
     3.250     3.500     4.500     3.000     2.000     1.250     1.500     2.750     1.750     0.000     0.000     0.992     0.008     3.000
     3.250     3.500     4.500     3.000     2.000     1.250     1.500     2.750     1.750     0.000     0.000     0.992     0.008     3.000
     3.250     3.500     4.500     3.000     2.000     1.250     1.500     2.750     1.750     0.000     0.000     0.992     0.008     3.000
     4.000     3.250     4.500     4.750     1.500     2.250     2.500     3.250     2.000     0.000     0.012     0.065     0.923     4.000
     4.000     3.250     4.500     4.750     1.500     2.250     2.500     3.250     2.000     0.000     0.012     0.065     0.923     4.000
     4.000     3.250     4.500     4.750     1.500     2.250     2.500     3.250     2.000     0.000     0.012     0.065     0.923     4.000
     4.000     3.750     4.000     4.250     4.000     4.000     4.000     4.500     1.750     1.000     0.000     0.000     0.000     1.000
     4.000     3.750     4.000     4.250     4.000     4.000     4.000     4.500     1.750     1.000     0.000     0.000     0.000     1.000
     4.000     3.750     4.000     4.250     4.000     4.000     4.000     4.500     1.750     1.000     0.000     0.000     0.000     1.000
     3.750     2.750     4.250     4.500     2.500     2.250     4.000     3.000     1.000     0.000     0.009     0.008     0.983     4.000
     4.500     3.000     4.250     2.250     2.000     1.500     1.750     3.000     1.250     0.000     0.000     0.977     0.023     3.000
     4.500     3.000     4.250     2.250     2.000     1.500     1.750     3.000     1.250     0.000     0.000     0.977     0.023     3.000
     4.500     3.000     4.250     2.250     2.000     1.500     1.750     3.000     1.250     0.000     0.000     0.977     0.023     3.000
     4.000     4.000     4.000     3.250     1.750     1.000     1.000     2.500     1.000     0.000     0.000     0.999     0.001     3.000
