1.25	2.6	4.25	1	2.66666666666667	2.33333333333333	1.5	1.66666666666667	2.8	1.75	3	2.25	2.2	2	1.75	2.33333333333333	2.375	2	2.625	2.42857142857143	3	4.5	6.85714285714286	1.75	2.55555555555556	2.71428571428571	1.55555555555556	2.85714285714286	86	86	100	1756	1	1	23	4	5	5	2	3	0	4	4
1	3	4	1	2.16666666666667	1.16666666666667	1	1	1	2.75	4	3.25	2.8	3.4	1	4	1.375	1.75	3.5	3.42857142857143	2.5	4	7.71428571428571	1.875	2.44444444444444	2.42857142857143	1.33333333333333	2.57142857142857	87	87	100	2668	1	2	59	4	6	6	6	3	0	4	4
1	3.8	4.25	1.33333333333333	3	2	1	2.33333333333333	3.2	3.25	4.5	4.25	3.4	3.6	2	3.66666666666667	2.5	1	3.5	4	2.5	4	8.28571428571429	2.5	2.33333333333333	1.57142857142857	1.11111111111111	1.42857142857143	88	88	100	2011	1	2	44	4	6	6	4	10	0	4	3
1	3.4	4.75	1	1.83333333333333	2	3	1	1	3.5	4	3.25	3.4	4.2	2.75	3.5	2	2	3.25	3.85714285714286	2.25	4	7.71428571428571	1.375	2.44444444444444	2.85714285714286	1.11111111111111	2.42857142857143	89	89	100	1079	1	2	40	4	4	4	1	3	0	5	5
1.5	3.4	4	1.66666666666667	3.83333333333333	2.66666666666667	3.5	1.33333333333333	1	2.5	3.25	4	3.4	3.6	1	4.16666666666667	2.125	3	4	4.71428571428571	4	4	7.42857142857143	2.625	2.77777777777778	2.57142857142857	1.77777777777778	2.28571428571429	90	90	100	1509	1	1	32	3	16	7	6	70	0	5	5
1.5	4	4	1.33333333333333	3.83333333333333	3	3.25	1	1	3.25	4	4	3.2	3.4	3	3.16666666666667	1.875	3.25	3.625	4.28571428571429	3.75	4.5	7.85714285714286	1.75	3.33333333333333	3.57142857142857	2.11111111111111	2	91	91	100	4138	1	1	39	4	13	13	10	50	0	3	3
2	3.2	4	1	2.33333333333333	2.33333333333333	4.25	1.33333333333333	1.8	2.25	3.75	2.75	3	2.8	2	3.83333333333333	1.125	3.25	3.875	3.42857142857143	3.25	3.5	8.42857142857143	1	1.88888888888889	2	1.11111111111111	2.28571428571429	92	92	100	1510	1	1	41	3	13	10	10	10	0	1	1
2.25	3.4	3.5	1	2.33333333333333	2.66666666666667	2.75	2.22222222222222	2.4	2.5	3.5	4.5	4	3.4	2.5	2.5	3.25	4.5	4.125	4.42857142857143	3.75	4.25	7.85714285714286	2.75	4	4.14285714285714	2.55555555555556	2	93	93	100	1665	1	1	24	5	4	4	6	4	0	4	4
1	3.6	4.5	1.33333333333333	2.16666666666667	2.66666666666667	2.5	1.44444444444444	2.6	3.25	4.5	5	3.6	3.8	1	4	1.125	1.75	3.375	1.85714285714286	3	4	6.57142857142857	1.5	2.33333333333333	3.14285714285714	1	3.14285714285714	94	94	100	639018	1	2	33	5	4	4	0	4	1	5	3
1	4	5	1.66666666666667	2.5	4	2.75	1	1	4	4	5	4	4	1.5	4	2	1.5	5	3.71428571428571	3	4	8.71428571428571	1.125	2.55555555555556	2.71428571428571	1	2.42857142857143	95	95	100	1500	1	2	34	6	1	1	0.3	5	1	4	4
1.75	3.2	3.75	1	2.66666666666667	1.66666666666667	1.25	1	1	2.75	4.25	3.5	3.8	3.4	1.75	4.16666666666667	2	2	3	5	3	4	8.42857142857143	2	3.33333333333333	2.85714285714286	1.77777777777778	2.85714285714286	96	96	100	1036	1	1	55	5	10	10	10	16	0	4	4
1	4.2	5	1	1	3.16666666666667	1	1.66666666666667	1	3.25	4.25	3.75	4.4	4	1	4.33333333333333	2.75	2	3.625	4.28571428571429	1.5	4	6.85714285714286	1.375	2.33333333333333	2.57142857142857	1.11111111111111	2.42857142857143	97	97	100	356854	1	1	40	5	1	1	5	48	1	4	3
3	3.4	5	1.33333333333333	2	1.83333333333333	3	2.11111111111111	2.2	3.25	3.75	4	3.2	3.4	3.25	3.5	2.375	1.75	4.625	3.42857142857143	2.25	4	8.42857142857143	3.375	2.77777777777778	2.28571428571429	2.33333333333333	2	98	98	100	527	1	1	32	5	3	1	1	4	1	2	4
2.5	3	4.25	1.66666666666667	2.33333333333333	2.66666666666667	3	2.66666666666667	2.6	3	3.5	3.5	4.8	4.2	3.75	4	2.625	3	3.875	3.57142857142857	3.25	4.5	8.42857142857143	2.125	3.11111111111111	3	1.88888888888889	3	99	99	100	896041	1	1	26	4	2.9	2.9	8	25	1	4	4
1.25	3.2	4	1	2	1.66666666666667	2.25	2.55555555555556	2.2	3.25	3.25	3	3	3.8	1.25	3.83333333333333	2.375	2.25	3.75	3.71428571428571	2.5	3.75	7.71428571428571	2.25	2.55555555555556	2.57142857142857	1.44444444444444	2.57142857142857	100	100	100	1861	1	2	31	5	3.5	3.5	2	4	0	4	4
1.25	2.4	3.75	1	2.5	1.66666666666667	2.25	2	2	2	3.75	4	2.2	3.6	2.75	3.83333333333333	2.375	2	3.5	4	3.75	3.5	7.71428571428571	2.125	3.22222222222222	3.14285714285714	2.11111111111111	2.71428571428571	101	101	100	798	1	2	62	6	22	15	15	70	0	3	5
2	3	3.25	1	1.66666666666667	3.66666666666667	2	1	1	2.25	2.5	4	3.8	2.4	1.25	3.33333333333333	4.125	2.75	3.625	2.57142857142857	4.25	4	7.71428571428571	1.25	1.33333333333333	1.28571428571429	1	2.57142857142857	102	102	100	868	1	1	31	4	11	1	1	70	0	4	3
1.75	3.4	3.25	2	3.66666666666667	2.16666666666667	2.5	3.33333333333333	3	2.25	3.75	3.5	3.8	3.2	2.75	3.83333333333333	2.75	2.5	3.625	4	3.5	4.25	8	2.5	3.11111111111111	3.28571428571429	2.33333333333333	2.57142857142857	103	103	100	1985	1	1	28	3	7	5	1	4	0	5	5
1.5	4	3.5	1.66666666666667	3.16666666666667	3.33333333333333	3.25	1.44444444444444	1.4	3	4.5	4.5	3.8	3.8	1.75	4.33333333333333	3.375	3	3.875	4.14285714285714	4	4.25	8.14285714285714	2.25	2.88888888888889	3.28571428571429	1.44444444444444	2.57142857142857	104	104	100	156409	1	1	24	3	5	1	1	3	0	5	5
1.75	4.2	4.25	1.33333333333333	1.83333333333333	4.33333333333333	4.75	2.66666666666667	2.4	3.75	4.5	5	4.6	5	2	3.5	3.75	4	4.625	4.85714285714286	4.5	5	8.14285714285714	2.25	2.66666666666667	3.28571428571429	1.88888888888889	3	105	105	100	1154	1	1	23	4	5	5	1	3	0	1	2
1.5	3	3.75	1.33333333333333	3.33333333333333	2.66666666666667	1.75	1.44444444444444	1.6	2.5	3.5	5	3.8	3.4	2	3.33333333333333	2.625	1.5	3.5	4.71428571428571	4	4.25	7.57142857142857	2	1.66666666666667	2.28571428571429	1.11111111111111	2.85714285714286	106	106	100	9655	1	1	30	4	15	6	6	35	0	5	5
2	4.2	4.75	1	2.83333333333333	3	1	1	1	3.5	4.5	3.25	4.8	4.6	1.5	4.33333333333333	2	1	3.875	4	2.5	4.25	8	1.875	2.77777777777778	3.14285714285714	2.44444444444444	2.14285714285714	107	107	100	4380	1	1	25	4	3	3	3	5	0	4	4
1.25	3.6	3.75	1	2	2	2.5	2.33333333333333	2	3	4	3.75	3.4	3.4	2	4	1.375	3	3.625	3.85714285714286	3	3.5	7.28571428571429	1.625	2.77777777777778	2.28571428571429	1.55555555555556	2.71428571428571	108	108	100	944	1	1	49	4	21	0.5	0.5	40	0	5	4
1	3.2	4.5	1	1.33333333333333	1.16666666666667	1	1	1.2	2.75	2.5	2.25	3.6	3.6	1.25	3.83333333333333	1.375	1	3.5	2.85714285714286	2.75	2.75	6.85714285714286	1.125	2.22222222222222	2.14285714285714	1.11111111111111	2.85714285714286	109	109	100	1005	1	2	57	5	3	3	3	26	1	4	3
1	3.2	3.75	1.33333333333333	1.33333333333333	1.33333333333333	1	1.22222222222222	2	2.25	4	2	2.6	4	2.5	4.33333333333333	2.5	1.5	3.375	2.71428571428571	3	3.5	7.71428571428571	1.875	2	2	1.66666666666667	2	110	110	100	960	1	1	61	6	1	1	11	68	2	4	4
2.25	3.8	4	1.33333333333333	2.66666666666667	3.5	2.25	2.44444444444444	2.8	3.5	4.25	3.5	4	4.2	2.5	4	1.875	2	3.75	4.85714285714286	3	4	8.14285714285714	2	3.55555555555556	4	1.77777777777778	2.85714285714286	111	111	100	1086	1	2	45	4	20	2	10	24	1	4	2
3	2.6	3.5	1.66666666666667	4.66666666666667	2.5	1	2	2.2	2.5	4	3	3	2.8	2.75	2.5	2.875	2	3.875	3.85714285714286	4	4	7.14285714285714	3.375	3.55555555555556	3.57142857142857	2.44444444444444	2.28571428571429	112	112	100	1815	1	1	49	3	25	1	19	4	1	5	3
2	3.8	4.5	1	1.66666666666667	2.16666666666667	1.75	1	1	4	4.25	4	4.2	4.2	1	5	2.375	2.5	3.75	3.14285714285714	1.75	4.25	7.42857142857143	1	2.66666666666667	2.14285714285714	1.33333333333333	2.85714285714286	113	113	100	1665	1	2	30	5	7	0.5	3	24	1	5	3
2.75	3.4	3.5	1	3.66666666666667	3	2	1.88888888888889	2	2.75	4	3.5	2.8	3.4	3.25	3.16666666666667	3.625	2.5	3.875	3.57142857142857	4	4	7.71428571428571	2.625	2.55555555555556	3	2.66666666666667	2.42857142857143	114	114	100	1459	1	1	35	6	5	5	3	8	0	5	5
3.5	3.6	2.75	1.66666666666667	3.33333333333333	2	3.25	1.22222222222222	1.2	4	4	2.75	3.4	3.6	1.5	4.83333333333333	1.625	4.5	5	5	3	4	7.57142857142857	2.75	3.22222222222222	3.42857142857143	2.11111111111111	1.85714285714286	115	115	100	16855	1	1	38	5	7	7	7	3	1	3	3
3.75	5	4.5	1.33333333333333	1.33333333333333	3.33333333333333	2	1.11111111111111	1	5	4.75	4.75	3	4.4	3.75	5	2.75	3.5	4	3.71428571428571	2.75	4.75	8.14285714285714	2.375	3.22222222222222	3.28571428571429	2.22222222222222	2.85714285714286	116	116	100	2189	1	1	37	4	6	6	6	3	0	4	3
1	1.8	3	1.66666666666667	2.33333333333333	1.5	1	1.44444444444444	1.2	1.25	2.5	2	1.2	1.4	1	3	1	1.5	3.75	3.57142857142857	1.5	3	8.57142857142857	2.125	1.66666666666667	2	2	1	117	117	100	765	1	2	23	5	1.5	1.5	0.75	4	0	1	5
2	3.6	4.25	1	3.83333333333333	1.33333333333333	2.25	1.11111111111111	1	3.25	4	3.25	3.6	3.2	1.5	4.33333333333333	2	2	3.5	4	3.25	4	7.14285714285714	2.375	2.77777777777778	3.57142857142857	2.22222222222222	2.28571428571429	118	118	100	1248	1	1	26	2	2	2	4	16	0	5	5
1.5	3.2	4	1.33333333333333	3.16666666666667	1.66666666666667	1.5	2.55555555555556	4	4	4.25	2.5	4	3.8	3.25	4	2.625	1.5	3.5	4.42857142857143	3.5	3.25	7.14285714285714	2.125	3.44444444444444	2.85714285714286	1.66666666666667	3.14285714285714	119	119	100	1932	1	1	33	6	9	4	4	3	1	4	4
2	3.6	4.75	1	2.5	1.5	2.25	3.11111111111111	4.2	2	4	3.5	3.2	3.6	2.25	3.66666666666667	2.625	2.25	3.5	4	3	3	7.28571428571429	2	2.66666666666667	2.42857142857143	2.11111111111111	2.71428571428571	120	120	100	1251	1	2	57	5	7	7	7	3	1	2	2
1	3	4.25	1	4	1.66666666666667	1	1	1	2.75	2.75	2.75	2.8	2.2	1.75	3.83333333333333	2	1	3.5	5	3.25	4.5	7.14285714285714	2.25	2.66666666666667	3	1.66666666666667	2.42857142857143	121	121	100	1575	1	1	57	4	15	5	5	10	1	4	4
2.25	3.6	3.75	1	4	2.33333333333333	2	2.33333333333333	2	2.75	3	4	2.6	3	1.5	4.16666666666667	2.125	1.75	3.75	3.57142857142857	2.5	3.75	7.71428571428571	2.875	3.44444444444444	3	1.66666666666667	2.42857142857143	122	122	100	3161	1	1	45	4	8	8	2	7	1	4	4
1.75	3.4	4.25	1	3.33333333333333	3	3.25	3	1.4	2	4.25	4.5	3.6	3.2	4	3	3.125	2.5	3.625	3.57142857142857	4	5	7.57142857142857	3.25	2.66666666666667	2.28571428571429	2.44444444444444	2.57142857142857	123	123	100	1105	1	1	22	3	6	6	2	32	0	1	1
1.25	2.6	3.75	1	1.16666666666667	2	1.5	1.22222222222222	1.4	2	3	3.25	3.4	4.2	1.5	3.66666666666667	2.25	2.25	3.875	4.14285714285714	2.5	3	7.85714285714286	1.25	2	2	1	2.42857142857143	124	124	100	1085	1	1	47	5	5	5	5	44	1	4	3
1.75	2.6	3.25	1.33333333333333	3.66666666666667	2.5	2.75	2.33333333333333	4.6	3.25	3.25	4.5	3.4	3.2	1.75	3.83333333333333	3.875	2.25	3.625	2.42857142857143	2.5	4.25	7.42857142857143	2.5	3	3	1.77777777777778	2.71428571428571	125	125	100	3513	1	2	33	6	1	1	1	6	1	4	4
2.75	4	3.5	1.33333333333333	3.16666666666667	3	2.75	2.22222222222222	2.8	3.75	5	3.5	4.4	4.6	2.5	4	2.25	2.75	4.125	3	3	4.5	6.85714285714286	2.125	3.33333333333333	2.71428571428571	2.11111111111111	2.85714285714286	126	126	100	6583	1	2	33	5	10	5	5	4	1	4	3
1.75	4	3.5	1.33333333333333	2.83333333333333	3	3.5	4.11111111111111	4	4	3.75	3.75	4.2	4.2	3.25	4.16666666666667	2.125	3	3.25	3.28571428571429	2	3.5	6.14285714285714	1.875	2.11111111111111	1.57142857142857	1.44444444444444	2.42857142857143	127	127	100	502516	1	2	38	5	9	5	5	4	1	3	3
1.5	3.6	4.75	2.66666666666667	4	3.66666666666667	1.5	3.11111111111111	2.6	2.75	4.5	5	4	3.2	4.75	2.5	1.5	1.75	3.25	2.28571428571429	4	5	4.85714285714286	2.5	3.22222222222222	2.57142857142857	2.33333333333333	2.85714285714286	128	128	100	1191	1	2	23	3	8	8	2	4	0	5	5
1	4.2	5	1	1.5	1.66666666666667	1	1	1	2.75	4.25	2.5	4.2	4.4	2	5	2	1	3.375	4	1.75	3.25	7.28571428571429	1.25	1.77777777777778	2.57142857142857	1	2	129	129	100	1207	1	2	46	4	3	3	7	37	0	5	5
2.25	4	3.5	1	2.33333333333333	2.33333333333333	3	1	1	3.25	3.75	4.25	4	4.6	3.25	5	2.5	2.75	4.5	4	3.25	4	9	1.5	2.44444444444444	2.85714285714286	1.11111111111111	2.42857142857143	130	130	100	975	1	1	56	4	30	30	22	15	0	5	4
1.75	3	3.25	1.33333333333333	2.5	2.5	1.25	1.44444444444444	2.2	2.5	3.75	3.5	3	2.8	3	3.66666666666667	3.125	3	4	2.85714285714286	2.75	3.5	8.71428571428571	2	2.11111111111111	1.85714285714286	1	2.57142857142857	131	131	100	1819	1	2	58	4	40	12	12	19	0	5	5
1.25	2.6	3.5	1	2.83333333333333	2.83333333333333	2.5	1.11111111111111	1	3.5	4.5	3.25	3.8	4	1	3.83333333333333	2.875	1.25	3.375	5	2.75	3.5	8.28571428571429	1.875	2.88888888888889	3.14285714285714	1.66666666666667	2.28571428571429	132	132	100	5904	1	1	29	4	8	8	8	25	0	4	4
1	2.4	3.25	4	2.66666666666667	1.83333333333333	2.5	1.88888888888889	1.8	3	3.5	2	3.2	3.6	1.25	4.33333333333333	2.125	2.75	4.375	3.28571428571429	3.5	3	6.57142857142857	1.75	2.22222222222222	2.57142857142857	1.11111111111111	3	133	133	100	2905	1	2	25	4	2	2	1	40	0	5	5
1	4.2	4	1.66666666666667	3.16666666666667	2.33333333333333	2.75	4.11111111111111	2.8	4	3.25	2.5	4	4	1.75	3.33333333333333	2.5	2.25	3.375	4	3.75	4	7.28571428571429	2.5	2.33333333333333	2.57142857142857	2	2.28571428571429	134	134	100	800	1	2	36	5	6.5	6.5	6.5	15	1	5	4
3.75	3	3.75	5	4.33333333333333	3.16666666666667	3	4.88888888888889	5	3	4	3.5	3	3.2	3	4	2.875	3.5	3.75	3.42857142857143	3.5	4	8	3	3.88888888888889	4.14285714285714	3.22222222222222	3.57142857142857	135	135	100	1151	1	1	40	4	7	1	3	10	1	5	2
1	2.4	3.25	1.33333333333333	1.33333333333333	1.16666666666667	1	1	1	1.5	3	3	3.2	3.4	1.25	3.33333333333333	2.25	1.5	3.625	2.71428571428571	3.25	3.25	7.85714285714286	1.875	2.44444444444444	2.57142857142857	1	2.14285714285714	136	136	100	8120	1	1	33	4	12	0.5	0.5	3	1	5	5
2.75	4	4	1	1.5	2.33333333333333	2	1	1	4	4	3.75	4	4	2	3.5	1.875	1.75	3.75	3.14285714285714	3.25	4	8	1	1	1	1	2.42857142857143	137	137	100	604857	1	2	27	5	5	1	1	16	1	4	4
2	3.8	4	3.66666666666667	3.16666666666667	2.5	2.25	2	4	3.25	2.75	4	4.2	3.2	2.25	2.5	2.25	2	2.625	2.71428571428571	4	3.5	5.42857142857143	3	2.11111111111111	1.85714285714286	1.22222222222222	3	138	138	100	1452	1	2	26	4	1.5	1	0.5	7	1	3	5
1	4.6	4.75	1	1	1.5	1	1	1	4.5	4.75	2.25	5	4.4	1	4	1	1	3.125	3.28571428571429	1.25	4.25	7.14285714285714	1	1.44444444444444	1.57142857142857	1	2.57142857142857	139	139	100	1291529	1	2	47	5	27	2.5	7	70	0	5	5
2.75	4.6	4.5	1.66666666666667	2.33333333333333	2.5	4	2.44444444444444	3	4.5	4.5	4.75	3.8	4.2	3.5	3.33333333333333	3.75	2.25	3.75	3.85714285714286	3	4.5	8.14285714285714	2	3.44444444444444	3.85714285714286	2.11111111111111	2.42857142857143	140	140	100	1212	1	1	47	5	6	6	6	6	1	2	3
1	4.8	5	1	2.66666666666667	1.33333333333333	2	1	1	4.25	4.75	4.5	4.2	4.6	4.75	3.16666666666667	1.5	3.75	4	5	3.75	4.5	7.28571428571429	1.5	3.66666666666667	3.71428571428571	1.77777777777778	2.71428571428571	141	141	100	1339	1	2	37	4	3	3	3	70	0	5	5
2	2.6	3.75	1	1.66666666666667	2.16666666666667	1.25	1.77777777777778	1.8	3.5	3.25	3	2.8	2.6	1.75	3.83333333333333	1.375	2	3.375	5	3.5	3.25	7.71428571428571	1.625	2.66666666666667	3	1.66666666666667	2.71428571428571	142	142	100	1413	1	1	43	5	7	7	7	10	1	4	4
1	3	3.75	1	1.83333333333333	2.16666666666667	1	2	2	2.75	3.75	3.5	2.8	3.2	1	4.16666666666667	2.25	1	3.625	1.42857142857143	1.5	4	7.57142857142857	2.125	2	2	2	2.71428571428571	143	143	100	252768	1	2	44	3	6	4	3	6	0	4	4
1	2.2	4	2.33333333333333	3.5	1.83333333333333	2.75	1.88888888888889	2	1.5	3	3.25	2	1.8	3.25	4	1.875	2.5	3.625	3.71428571428571	2.75	3.5	8	2.75	2.66666666666667	2.71428571428571	2.55555555555556	2.71428571428571	144	144	100	509645	1	1	23	5	1	1	1	12	0	2	2
3	2.2	2	1.33333333333333	2	2	2	2	2	2	3	2	2	2.4	2	4	2.625	2	3	2.71428571428571	3	3	7	3.125	3	3	2	2	145	145	100	528596	1	1	32	4	2	2	2	4	0	5	5
2	3.6	3	1.33333333333333	3.33333333333333	3.33333333333333	3.25	1.11111111111111	1	4.25	3.75	2.75	4.6	4.6	1.25	4.66666666666667	2.125	2.5	4.125	4	3.5	3.5	7.71428571428571	1.875	1.66666666666667	2	1.77777777777778	2.57142857142857	146	146	100	1123	1	1	25	3	3	3	2	5	2	4	5
3.5	3.6	5	2	3.16666666666667	3.5	2	1.66666666666667	2.8	3.75	4.25	5	4.4	3	2.5	4	3	2.75	3.875	3	4	4.5	7.85714285714286	1.875	2.11111111111111	3.28571428571429	1.22222222222222	1.85714285714286	147	147	100	412	1	2	40	6	10	7	7	18	1	3	3
1.5	3.8	3.5	1	2	1.66666666666667	2	1.55555555555556	1	3.75	3.75	2.75	2.6	4.2	1	4	2.75	2.25	3.875	1	2.5	3.5	7.85714285714286	1	1.44444444444444	1.28571428571429	1.22222222222222	1	148	148	100	1417	1	2	41	4	3	3	6	4	0	5	5
3	4	4.75	2.33333333333333	1.33333333333333	3	2.5	1.33333333333333	1.4	4	3.5	4	4.4	4.2	3	4.5	1.75	2	4.375	4.57142857142857	2.25	5	8.42857142857143	2.25	1.77777777777778	2.57142857142857	1.66666666666667	2.28571428571429	149	149	100	1263	1	1	27	4	1	1	1	6	1	5	3
1.75	3.2	4	1.66666666666667	2.66666666666667	2.5	3.25	1.22222222222222	2.4	2.5	3.75	4	2.6	2.8	1.25	3.83333333333333	1.375	2.75	4.625	5	3	3	8.57142857142857	1.125	2.11111111111111	1.71428571428571	1.11111111111111	2.42857142857143	150	150	100	1214538	1	2	38	4	3	3	3	5	0	5	5
3	3.8	4.25	1	3.66666666666667	2.83333333333333	3	1.11111111111111	1.2	3.25	3.75	4.5	3.6	3.8	3.5	4	2.375	3.25	3.25	4.57142857142857	3.75	3.25	7.14285714285714	1.5	3	2.57142857142857	1.44444444444444	2.57142857142857	151	151	100	1204678	1	1	37	4	3	3	3	6	0	1	1
3.25	4.6	4.75	2	2.66666666666667	3.5	1	1	1.4	5	4.25	5	4	3.8	1	3.83333333333333	2.625	1.25	4	3.57142857142857	3.25	4	7.57142857142857	2.625	3	2.57142857142857	1.22222222222222	2.42857142857143	152	152	100	1248	1	2	25	3	8	3	5	12	0	5	5
1	2.8	5	3.33333333333333	2.5	2.5	2.25	2.33333333333333	2	3.5	4	4	3.2	4	1.5	4.33333333333333	1.75	1.75	4	5	3.5	3.75	8.71428571428571	2.125	3.11111111111111	2.14285714285714	1.33333333333333	2.71428571428571	153	153	100	1056	1	1	37	5	5	3	5	3	0	5	3
1	3.4	4	1.66666666666667	3.16666666666667	2	1.75	2.22222222222222	2.2	2.25	4	3.75	3.4	3.8	2.75	4	2.25	2	3.625	2.85714285714286	3.5	4	7.71428571428571	2.125	2.33333333333333	2.85714285714286	1.88888888888889	2.71428571428571	154	154	100	1642	1	1	55	4	24	3	3	5	1	5	5
1.25	3.4	2.5	3	4	2.16666666666667	2	1.33333333333333	1.2	3.75	3.5	3	4.2	3.8	1	3.16666666666667	3.125	3.5	3	5	4	3.75	6.14285714285714	1.5	2.77777777777778	3.57142857142857	1.22222222222222	2.71428571428571	155	155	100	1135	1	1	33	5	6	2	2	5	0	4	4
1.25	2.8	5	1	1.33333333333333	2	1	1	1	3.25	4.75	5	3.6	4	5	3.66666666666667	2.125	1.25	4.75	2.42857142857143	2.5	4	8.85714285714286	1.5	1.44444444444444	1.28571428571429	1	2.71428571428571	156	156	100	1412	1	2	57	4	20	10	10	9	0	5	5
1.75	3.2	3.75	1	1.66666666666667	1.83333333333333	1	1.77777777777778	1.6	2.75	3.25	2.75	4	3.6	2	4	2	1	3.125	3.57142857142857	3.5	3.5	7.42857142857143	1.5	1.66666666666667	1.28571428571429	1	2.71428571428571	157	157	100	1759	1	2	37	6	9	9	9	15	0	4	4
1.5	2.6	4.25	1	1.83333333333333	2.16666666666667	1.75	2.66666666666667	2.2	3.25	3.5	3.25	3.2	3.8	2.5	4.33333333333333	1.875	2.5	3.375	2	2.75	3.75	7	1.75	2.22222222222222	2.14285714285714	1.22222222222222	2.71428571428571	158	158	100	3457	1	1	61	4	34	22	3	8	0	4	4
2.5	2.2	4	1.33333333333333	2.66666666666667	3.33333333333333	1.5	1.55555555555556	1	2.5	3.75	3	4.2	3.4	3.75	4	2.875	1.25	3	3.71428571428571	3.5	5	7.57142857142857	1.125	3.11111111111111	2.71428571428571	1	2.85714285714286	159	159	100	24240	1	1	33	3	8	4	2	16	0	5	5
1.25	3.2	5	1	3.33333333333333	2	1	2	2	3.25	4.25	4.5	2.6	2.8	1.75	2.5	1.75	1.25	2.5	2	3	5	5.71428571428571	2	3.55555555555556	3.57142857142857	1.77777777777778	2.85714285714286	160	160	100	1747	1	2	34	4	13	7	3	16	0	4	4
1.5	3	4	1.33333333333333	2.66666666666667	1.5	1	1.44444444444444	1.6	3	4	3	2.6	3.2	2.5	3.33333333333333	3.25	2	3.75	3.14285714285714	2.75	3	7.42857142857143	1.375	3	2.85714285714286	1.44444444444444	2.57142857142857	161	161	100	4332	1	2	53	4	30	1	1	28	1	4	3
1	3.2	3.5	1	2.5	3.16666666666667	2	2	2	2.75	4	3.75	3.4	4.8	2.5	3.66666666666667	1.875	1.75	3.75	3.71428571428571	2.5	3.75	8	2.25	2.33333333333333	2.57142857142857	1.22222222222222	2.14285714285714	162	162	100	1158	1	2	39	4	4	4	2	7	0	4	4
2.25	4	4.25	1	2.5	3.66666666666667	4.5	2.33333333333333	2.2	4.25	5	5	4.6	4	3	5	3.125	4	4.25	4.14285714285714	3.5	5	8.28571428571429	2	2.66666666666667	2.57142857142857	1.88888888888889	3	163	163	100	876	1	1	58	4	33	4	4	42	1	5	3
1	4.8	4.25	1	1.5	2.5	2.5	1	1	3.25	4.75	3.5	3	4.2	1.25	4.66666666666667	1	2.5	4.375	3.42857142857143	1.75	4	9	2	2.33333333333333	3.57142857142857	1.66666666666667	2.42857142857143	164	164	100	813	1	2	55	4	28	11	28	3	0	3	3
1.25	4	3.75	1	2.16666666666667	1.33333333333333	1.5	2.22222222222222	2	3.25	3.75	3	3.6	4.4	1.75	4	1	1	3.25	3.57142857142857	2.5	3.75	7.42857142857143	1.25	2.11111111111111	1.85714285714286	1	2.42857142857143	165	165	100	1314	1	1	62	3	38	1	1	6	1	5	5
2	3.6	4.5	1.33333333333333	1.16666666666667	2	1	1.11111111111111	1.6	3	4.25	3.25	4.2	4.6	1	3.83333333333333	1.375	1.75	3.875	3.85714285714286	2.75	4	8.57142857142857	1	2.22222222222222	1.57142857142857	1	3	166	166	100	75385	1	2	33	5	0.5	0.5	0.5	18	0	5	5
1.75	3	3.75	1	3.33333333333333	2.16666666666667	2.25	3	2.2	2.5	3.75	3.5	3.4	4	3	3.66666666666667	2.375	3	3.25	3.57142857142857	3.25	3.75	6.71428571428571	2.125	3.11111111111111	3.42857142857143	1.77777777777778	2.28571428571429	167	167	100	1029	1	1	37	4	12	0.5	12	8	0	5	5
3.75	3.4	4	1	3	2.16666666666667	3	2.11111111111111	1.8	3.75	3.75	3.5	4	3.6	2.75	4	1.875	3.25	3.625	3.85714285714286	3	4	7.57142857142857	2	3	2.42857142857143	1.44444444444444	2	168	168	100	1082	1	1	42	5	18	10	7	4	0	5	3
1.75	3	4	1	2.83333333333333	2.5	3	2.44444444444444	2.2	3.75	3.5	3.75	3.8	3.6	3.25	4	2.25	3	3.25	3.71428571428571	3	3.5	7	2	2.88888888888889	2.28571428571429	1.11111111111111	2.57142857142857	169	169	100	2704	1	2	32	4	6	3	3	4	1	4	5
3	3	5	1	2.16666666666667	2.5	1.5	1	1	3.5	4	5	4	4.6	2	4	1.25	1	3.25	5	3.5	5	7.85714285714286	1.5	1	1.28571428571429	1.11111111111111	1.85714285714286	170	170	100	7928	1	1	50	3	15	6	15	5	0	5	5
1.25	2.6	3.75	1	2	1.83333333333333	2	2.11111111111111	1.8	2.25	3	3	2.2	3.4	2	3.83333333333333	2	2.5	3.375	2.85714285714286	3.75	3	7.85714285714286	2.125	2.22222222222222	1.28571428571429	1.11111111111111	2.14285714285714	171	171	100	1423	1	2	47	5	4.5	4.5	4.5	9	1	4	4
2	3	4	2	2.5	2.5	1	1	1	3.25	3.75	5	3	3.8	1	4	1.5	1	4.125	5	3.75	4	8.28571428571429	2	2.11111111111111	2.42857142857143	1.22222222222222	3	172	172	100	1397	1	2	36	4	1	1	1	5	0	5	5
1	3.6	4.25	1	1.5	1.66666666666667	1	1	1	2.25	4	3.5	3.4	4	1	4	1.25	1	3.5	3.28571428571429	2.5	4	7.85714285714286	1.25	2.55555555555556	2.57142857142857	1	3.42857142857143	173	173	100	5017	1	1	45	3	4	3	3	3	1	5	3
